Year,Round,EventName,DriverAbbr,Team,BestLapTime_s
2025,23,Qatar Grand Prix,PIA,McLaren,79.387
2025,23,Qatar Grand Prix,RUS,Mercedes,79.662
2025,23,Qatar Grand Prix,SAI,Williams,80.251
2025,23,Qatar Grand Prix,STR,Aston Martin,81.058
2025,23,Qatar Grand Prix,TSU,Red Bull Racing,80.761
2025,23,Qatar Grand Prix,VER,Red Bull Racing,79.651
2025,24,Abu Dhabi Grand Prix,ALB,Williams,83.416
2025,24,Abu Dhabi Grand Prix,ALO,Aston Martin,82.861
2025,24,Abu Dhabi Grand Prix,ANT,Mercedes,82.894
2025,24,Abu Dhabi Grand Prix,BEA,Haas F1 Team,83.041
2025,24,Abu Dhabi Grand Prix,BOR,Kick Sauber,82.874
2025,24,Abu Dhabi Grand Prix,COL,Alpine,83.89
2025,24,Abu Dhabi Grand Prix,GAS,Alpine,83.468
2025,24,Abu Dhabi Grand Prix,HAD,Racing Bulls,82.997
2025,24,Abu Dhabi Grand Prix,HAM,Ferrari,83.394
2025,24,Abu Dhabi Grand Prix,HUL,Kick Sauber,83.45
2025,24,Abu Dhabi Grand Prix,LAW,Racing Bulls,83.077
2025,24,Abu Dhabi Grand Prix,LEC,Ferrari,82.73
2025,24,Abu Dhabi Grand Prix,NOR,McLaren,82.408
2025,24,Abu Dhabi Grand Prix,OCO,Haas F1 Team,82.913
2025,24,Abu Dhabi Grand Prix,PIA,McLaren,82.437
2025,24,Abu Dhabi Grand Prix,RUS,Mercedes,82.645
2025,24,Abu Dhabi Grand Prix,SAI,Williams,83.042
2025,24,Abu Dhabi Grand Prix,STR,Aston Martin,83.097
2025,24,Abu Dhabi Grand Prix,TSU,Red Bull Racing,83.034
2025,24,Abu Dhabi Grand Prix,VER,Red Bull Racing,82.207
